"","SAN.PA.Open","SAN.PA.High","SAN.PA.Low","SAN.PA.Close","SAN.PA.Volume","SAN.PA.Adjusted"
"452",82.5092544555664,83.414306640625,82.4296875,83.0065383911133,1188865,71.1258773803711
"453",82.7479476928711,82.8076171875,81.7036514282227,82.4993057250977,1274522,70.6912460327148
"454",82.7379989624023,83.8121337890625,82.6683807373047,83.5237121582031,1685351,71.5690307617188
"455",83.8519134521484,84.2099609375,83.3745269775391,83.8419723510742,1359883,71.8417434692383
"456",83.9314804077148,84.2795791625977,83.3347396850586,84.2397994995117,1135451,72.1826248168945
"457",83.6728973388672,84.2895278930664,82.9170227050781,83.056266784668,1337512,71.1684875488281
"458",83.1457748413086,83.2750701904297,81.7732696533203,83.0761566162109,1812347,71.1855316162109
"459",83.5436019897461,83.7822952270508,82.9170227050781,83.6728973388672,1399914,71.6968612670898
"460",83.5933303833008,83.7425155639648,82.8573532104492,83.3844680786133,2042959,71.4497222900391
"461",83.0960464477539,83.583381652832,82.0616989135742,82.2108840942383,1557137,70.4441146850586
"462",82.1114273071289,82.1810455322266,80.5101699829102,82.1810455322266,2018336,70.4185409545898
"463",82.2009353637695,84.3889846801758,82.1710968017578,83.9712677001953,1926798,71.9525299072266
"464",83.8817520141602,84.0309371948242,83.1358261108398,83.4938735961914,1198270,71.5434646606445
"465",83.5237121582031,84.985725402832,83.3844680786133,84.6475677490234,1664491,72.5320281982422
"466",85.2741470336914,85.6918640136719,84.6674575805664,85.0652847290039,1844515,72.8899612426758
"467",85.3835525512695,85.9206161499023,84.8663711547852,85.1846389770508,1385882,72.9922332763672
"468",85.2443084716797,85.8609390258789,84.4784927368164,85.3039855957031,1746455,73.0944976806641
"469",84.1403427124023,86.3482818603516,83.4441452026367,85.5227890014648,2433435,73.281982421875
"470",85.4233322143555,86.0598526000977,84.7967529296875,85.9603958129883,2624964,73.6569595336914
"471",87.7605667114258,88.1186065673828,87.0842590332031,87.8202362060547,1870862,75.250602722168
"472",88.0191497802734,89.4314346313477,87.5019760131836,89.1231231689453,2168335,76.3670043945312
"473",88.9540405273438,90.2171401977539,88.6158905029297,89.7496948242188,2325284,76.9038925170898
"474",89.9088287353516,90.5055694580078,88.5960006713867,89.2026824951172,2074166,76.4351806640625
"475",89.6999664306641,90.2768173217773,87.7705078125,87.9793701171875,2117160,75.3869552612305
"476",88.0191497802734,88.2379531860352,87.4522476196289,87.7307281494141,1401549,75.1738967895508
"477",87.7008895874023,88.566162109375,87.5119247436523,88.1285552978516,1398497,75.5147857666016
"478",87.9992599487305,89.5010528564453,87.9097518920898,89.3319778442383,1525195,76.5459671020508
"479",89.5110015869141,89.6601867675781,88.9341506958008,89.4015960693359,1157124,76.6056213378906
"480",89.6005096435547,89.6104583740234,88.5761108398438,88.735237121582,1185322,76.0346298217773
"481",88.357307434082,89.5806198120117,88.1285552978516,89.5806198120117,1456072,76.7590255737305
"482",89.5110015869141,90.2867660522461,89.1430130004883,89.6800765991211,1361788,76.84423828125
"483",89.7596435546875,90.3961639404297,89.6104583740234,90.1077423095703,1422803,77.2107009887695
"484",89.8690414428711,89.8789901733398,87.561653137207,87.790397644043,2011108,75.2250289916992
"485",87.601432800293,88.9938278198242,87.3826293945312,88.4169769287109,2884159,75.7619323730469
"486",88.9043121337891,89.3021392822266,88.1484451293945,88.8744812011719,1693620,76.1539459228516
"487",88.5263824462891,88.8148040771484,87.1041488647461,87.8998031616211,1621930,75.3187789916992
"488",87.5517044067383,88.0887680053711,86.616813659668,86.8356170654297,1775904,74.4069061279297
"489",87.1737670898438,87.2234954833984,85.8708877563477,86.17919921875,1292828,73.8444366455078
"490",84.8067016601562,85.821159362793,83.8220825195312,84.5481109619141,3135536,72.4468078613281
"491",85.1249618530273,85.5824661254883,83.8519134521484,85.1448516845703,2635819,72.958137512207
"492",84.229850769043,84.4287643432617,83.3247985839844,83.4043579101562,4947183,71.4667663574219
"493",83.5734405517578,85.5426788330078,83.4242553710938,85.3736038208008,2799748,73.1541442871094
"494",85.194580078125,85.3139266967773,83.5933303833008,83.7325668334961,2017145,71.7479934692383
"495",84.1204452514648,84.1801223754883,82.6783294677734,83.3148498535156,2443688,71.3900604248047
"496",83.1358261108398,84.2199096679688,82.9965896606445,83.8917007446289,1824457,71.8843536376953
"497",84.4486541748047,84.8962097167969,83.8220825195312,84.8962097167969,2606886,72.7450790405273
"498",85.2940368652344,85.9106674194336,84.0309371948242,84.1403427124023,1863795,72.0974044799805
"499",84.4387130737305,84.4884414672852,83.5634918212891,83.6331100463867,1557816,71.6627731323242
"500",83.5436019897461,86.3980102539062,83.4043579101562,86.0598526000977,3336213,73.7421798706055
"501",86.0598526000977,86.2587661743164,85.3835525512695,85.970344543457,1753608,73.6654891967773
"502",86.4576797485352,86.5272979736328,84.8067016601562,85.0155563354492,1881115,72.8473510742188
"503",85.2244186401367,86.2388763427734,84.6873550415039,86.2388763427734,2560715,73.8955764770508
"504",87.5019760131836,87.6113815307617,85.9603958129883,86.6565933227539,2918994,74.2535095214844
"505",86.5173568725586,87.1339874267578,85.9504547119141,86.4179000854492,4923743,74.0489807128906
"506",85.194580078125,86.5173568725586,84.3690872192383,86.4278411865234,2079891,74.0574951171875
"507",86.6367034912109,87.5318145751953,85.970344543457,87.2036056518555,1546962,74.7222213745117
"508",87.1041488647461,87.4224090576172,86.4278411865234,87.3826293945312,1081568,74.8756256103516
"509",87.6213226318359,87.8600234985352,86.8555068969727,87.6809997558594,1186430,75.1312866210938
"510",87.4025192260742,87.561653137207,87.1339874267578,87.3826293945312,250942,74.8756256103516
"511",87.3329010009766,88.3075714111328,86.974853515625,88.0887680053711,867036,75.4806900024414
"512",88.1683349609375,88.8943710327148,88.0489883422852,88.397087097168,882881,75.7448806762695
"513",88.4070281982422,88.7451858520508,88.0191497802734,88.3175201416016,891637,75.6767120361328
"514",88.357307434082,89.0634460449219,88.1882247924805,88.6457290649414,1130763,75.9579391479492
"515",88.1583862304688,88.4766540527344,87.8301849365234,88.0987167358398,533732,75.4892196655273
"516",88.1782836914062,89.0833358764648,88.0987167358398,88.8446426391602,1278489,76.1283874511719
"517",89.2126312255859,89.2723083496094,87.0046920776367,87.5914840698242,2006040,75.0545883178711
"518",87.6213226318359,88.397087097168,87.4920272827148,87.790397644043,1805045,75.2250289916992
"519",87.2931137084961,88.7849655151367,86.5471954345703,87.6611099243164,1876493,75.1142501831055
"520",87.6710510253906,88.377197265625,87.0544204711914,88.1186065673828,1908288,75.5062637329102
"521",88.0191497802734,88.9043121337891,87.6213226318359,88.3672485351562,1650812,75.7193222045898
"522",89.5110015869141,90.366325378418,89.0534973144531,89.5110015869141,2318124,76.6993637084961
"523",89.5607299804688,90.4359512329102,89.1231231689453,89.4712142944336,1729223,76.6652755737305
