"","FCHI.Open","FCHI.High","FCHI.Low","FCHI.Close","FCHI.Volume","FCHI.Adjusted"
"1",6016.60986328125,6062.919921875,6011.2099609375,6041.5,63958300,6041.5
"2",6007.9599609375,6044.16015625,5994.58984375,6044.16015625,60488000,6044.16015625
"3",6001.2099609375,6017.97021484375,5955.25,6013.58984375,69063700,6013.58984375
"4",6033.22021484375,6065.740234375,6000,6012.35009765625,69593800,6012.35009765625
"5",5986.81005859375,6031,5972.77001953125,6031,71431600,6031
"6",6066.75,6071.66015625,6034.14990234375,6042.5498046875,67961100,6042.5498046875
"7",6056.740234375,6057.830078125,6028.2900390625,6037.10986328125,64393300,6037.10986328125
"8",6040.91015625,6058.68994140625,6018.330078125,6036.14013671875,65192400,6036.14013671875
"9",6037.4501953125,6046.1201171875,5980.0498046875,6040.89013671875,75439500,6040.89013671875
"10",6042.72021484375,6053.009765625,6011.27978515625,6032.60986328125,79851500,6032.60986328125
"11",6039.6201171875,6058.97021484375,6021.02978515625,6039.02978515625,76032900,6039.02978515625
"12",6066.2900390625,6109.81005859375,6066.2900390625,6100.72021484375,79316600,6100.72021484375
"13",6092.97021484375,6094.08984375,6071.169921875,6078.5400390625,41270000,6078.5400390625
"14",6034.240234375,6045.990234375,5994.169921875,6045.990234375,63922800,6045.990234375
"15",6053.85009765625,6069.259765625,6005.77001953125,6010.97998046875,69408800,6010.97998046875
"16",5992.47021484375,6024.31982421875,5961.8701171875,5971.7900390625,90037200,5971.7900390625
"17",6019.60009765625,6064.5498046875,6016.77001953125,6024.259765625,82330600,6024.259765625
"18",5924.06005859375,5942.830078125,5851,5863.02001953125,104036300,5863.02001953125
"19",5886.81005859375,5933.72021484375,5857.22998046875,5925.81982421875,84491600,5925.81982421875
"20",5921.97021484375,5969.72998046875,5916.22998046875,5954.89013671875,74107000,5954.89013671875
"21",5886.02001953125,5904.080078125,5846.4501953125,5871.77001953125,89992200,5871.77001953125
"22",5891.7099609375,5894.68994140625,5799.0400390625,5806.33984375,101862600,5806.33984375
"23",5822.0400390625,5857.39990234375,5804.14013671875,5832.509765625,75677800,5832.509765625
"24",5863.35986328125,5935.0498046875,5862.81982421875,5935.0498046875,85595000,5935.0498046875
"25",5919.06005859375,6004.330078125,5912.490234375,5985.39990234375,107839000,5985.39990234375
"26",6045.0400390625,6050.93994140625,6008.5498046875,6038.18017578125,106153100,6038.18017578125
"27",6027.5400390625,6044.97021484375,5999.9501953125,6029.75,82348500,6029.75
"28",6008.47998046875,6018.31005859375,5993.91015625,6015.669921875,65703100,6015.669921875
"29",6047.9599609375,6060.97021484375,6032.7900390625,6054.759765625,81568400,6054.759765625
"30",6064.25,6104.72998046875,6062.97021484375,6104.72998046875,92681200,6104.72998046875
"31",6076.919921875,6098.259765625,6028.27978515625,6093.14013671875,92665700,6093.14013671875
"32",6096.06982421875,6096.06982421875,6067.14013671875,6069.35009765625,77985500,6069.35009765625
"33",6079.52978515625,6088.60009765625,6064.919921875,6085.9501953125,58001900,6085.9501953125
"34",6042.3798828125,6079.5,6039.93994140625,6056.81982421875,89930300,6056.81982421875
"35",6086.10986328125,6111.41015625,6072.66015625,6111.240234375,80156900,6111.240234375
"36",6105.169921875,6110.9501953125,6062.2998046875,6062.2998046875,91055800,6062.2998046875
"37",6035.02978515625,6067.2900390625,5995.14013671875,6029.72021484375,97327600,6029.72021484375
"38",5875.85986328125,5884.85986328125,5765.169921875,5791.8701171875,175269600,5791.8701171875
