"","AIR.PA.Open","AIR.PA.High","AIR.PA.Low","AIR.PA.Close","AIR.PA.Volume","AIR.PA.Adjusted"
"525",116.279998779297,118.059997558594,116.180000305176,117.339996337891,1051871,109.641006469727
"526",118.279998779297,118.480003356934,116.76000213623,116.76000213623,958258,109.099067687988
"527",116.199996948242,116.480003356934,114.120002746582,115.879997253418,1131796,108.276802062988
"528",115.559997558594,117.459999084473,114.279998779297,115.120002746582,1479906,107.566673278809
"529",115.080001831055,115.720001220703,113.959999084473,115.720001220703,1161977,108.127304077148
"530",114,114.459999084473,112.180000305176,113.400001525879,2241374,105.959526062012
"531",112.519996643066,113.819999694824,106.720001220703,107.339996337891,2524642,100.297134399414
"532",108.819999694824,110.120002746582,106.199996948242,108.339996337891,2101749,101.231521606445
"533",111,114.339996337891,110.919998168945,114.220001220703,1868916,106.725715637207
"534",111.120002746582,115.059997558594,110.779998779297,114.419998168945,1523610,106.91259765625
"535",113.5,113.839996337891,109.860000610352,111.379997253418,1530319,104.072059631348
"536",112.76000213623,113.73999786377,110.940002441406,112.120002746582,1636479,104.763511657715
"537",113.580001831055,115.440002441406,113.23999786377,115.440002441406,1601492,107.865676879883
"538",115.379997253418,115.599998474121,112.900001525879,113.300003051758,1412361,105.866088867188
"539",112.860000610352,113.5,111.080001831055,111.639999389648,1258207,104.314994812012
"540",111.940002441406,112.160003662109,108.660003662109,110.319999694824,1209672,103.081611633301
"541",111.879997253418,112.980003356934,110.040000915527,112.940002441406,1173544,105.529708862305
"542",113,115.639999389648,112.160003662109,115.639999389648,1514367,108.052543640137
"543",115.73999786377,117.779998779297,115.73999786377,117.5,1416605,109.790504455566
"544",117.279998779297,118.519996643066,116.160003662109,118.300003051758,1075687,110.538024902344
"545",116.599998474121,118.959999084473,115.959999084473,118.5,1324106,110.724906921387
"546",115,117.019996643066,112.5,116.300003051758,1886460,108.669258117676
"547",115.5,118.5,115.139999389648,118.400001525879,1658714,110.631462097168
"548",118.099998474121,119.5,116.699996948242,117.879997253418,1488356,110.145576477051
"549",119.800003051758,120.360000610352,115.680000305176,116.319999694824,1614702,108.687934875488
"550",117.660003662109,117.800003051758,114.180000305176,115,2060276,107.454536437988
"551",116.040000915527,117.139999389648,111.699996948242,112.139999389648,1724281,104.782196044922
"552",109.480003356934,115.180000305176,108.800003051758,114.080001831055,2156241,106.594909667969
"553",114.559997558594,117.300003051758,113.040000915527,113.940002441406,2002740,106.464096069336
"554",108.23999786377,110.980003356934,105.720001220703,108.919998168945,3814789,101.773468017578
"555",110,115.919998168945,108.5,115.919998168945,3050795,108.314186096191
"556",115.459999084473,116.120002746582,110.900001525879,114.900001525879,3777634,107.361106872559
"557",114.480003356934,115.23999786377,104.180000305176,104.180000305176,3583957,97.3444747924805
"558",104,111.120002746582,102.180000305176,109.680000305176,3419858,102.483604431152
"559",109.059997558594,109.980003356934,104.26000213623,105.019996643066,2420701,98.1293563842773
"560",103,103.540000915527,96.8300018310547,97.0999984741211,3941176,90.7290115356445
"561",91.5,98.4199981689453,90.2399978637695,93.9899978637695,4384096,87.8230667114258
"562",91.3199996948242,97.8300018310547,90.4800033569336,94.129997253418,3235886,87.9538803100586
"563",97.620002746582,103.459999084473,96.2699966430664,103.139999389648,3709463,96.3727111816406
"564",103.199996948242,103.540000915527,97.5,99.7900009155273,2779312,93.2425155639648
"565",99.8899993896484,106.360000610352,99.7099990844727,103.559997558594,2624329,96.7651519775391
"566",105,107.580001831055,104.339996337891,104.559997558594,2020164,97.6995315551758
"567",102.620002746582,103.940002441406,101.199996948242,103.120002746582,2299853,96.3540267944336
"568",105.900001525879,109.519996643066,104.699996948242,106.819999694824,2548452,99.8112564086914
"569",106.660003662109,107.559997558594,104.959999084473,107.23999786377,1456505,100.20369720459
"570",106.800003051758,107.519996643066,103.900001525879,106.139999389648,2900224,99.1758728027344
"571",105.620002746582,106.819999694824,104.800003051758,105.319999694824,1480861,98.40966796875
"572",105.379997253418,108.480003356934,105.220001220703,108.26000213623,1552901,101.156768798828
"573",108.379997253418,108.940002441406,106.540000915527,107.23999786377,1286213,100.20369720459
"574",107.23999786377,108.199996948242,106.180000305176,107.400001525879,1058102,100.353202819824
"575",107.779998779297,109.279998779297,106.660003662109,107.540000915527,1226858,100.484016418457
"576",107.120002746582,109.339996337891,107.120002746582,107.699996948242,1155300,100.633514404297
"577",109.599998474121,113.779998779297,109,113.559997558594,1811661,106.109024047852
"578",112.5,112.919998168945,110.319999694824,111.360000610352,1706221,104.053375244141
"579",111.660003662109,112.339996337891,110.160003662109,110.360000610352,1603935,103.118988037109
"580",110.080001831055,111.73999786377,109.73999786377,111.019996643066,1099406,103.73567199707
"581",111.76000213623,111.919998168945,108,110.099998474121,1150678,102.876037597656
"582",109.580001831055,110.080001831055,103.5,105.23999786377,2140458,98.3349151611328
"583",104.959999084473,106.519996643066,103.080001831055,103.800003051758,1781786,96.9894104003906
"584",104.139999389648,105.319999694824,101.720001220703,101.980003356934,1505381,95.2888259887695
"585",103.699996948242,105.180000305176,102.540000915527,103.400001525879,964702,96.6156539916992
"586",102.580001831055,105.360000610352,101.559997558594,104.440002441406,1223534,97.5874176025391
"587",102.480003356934,105.360000610352,101.73999786377,104.660003662109,1638653,97.7929840087891
"588",103.819999694824,105.139999389648,103.540000915527,104.360000610352,979693,97.5126571655273
"589",104.440002441406,106.819999694824,104.26000213623,106.120002746582,1240440,99.1571884155273
"590",104.180000305176,105.019996643066,102.300003051758,104.220001220703,1231107,98.7780685424805
"591",104.879997253418,106.680000305176,104.339996337891,105.819999694824,1114419,100.29451751709
"592",105.800003051758,109.720001220703,105.580001831055,108.519996643066,1614181,102.853530883789
"593",106.040000915527,107.73999786377,104.620002746582,104.660003662109,1516294,99.1950988769531
"594",102.5,105.099998474121,102.199996948242,103,1384818,97.6217727661133
"595",104.660003662109,105.660003662109,101.900001525879,102.040000915527,1313876,96.7118988037109
"596",102.099998474121,102.959999084473,100.559997558594,102.120002746582,1369774,96.787727355957
"597",103.120002746582,105.199996948242,101.779998779297,103.339996337891,1203679,97.9440155029297
"598",104.099998474121,106.699996948242,103.699996948242,105.540000915527,1917299,100.029151916504
"599",104.980003356934,105.400001525879,103.139999389648,103.980003356934,1380079,98.5506057739258
"600",104.800003051758,106.540000915527,104.23999786377,106.540000915527,1486415,100.976928710938
"601",106.699996948242,107.540000915527,102.580001831055,102.580001831055,1827042,97.2237014770508
"602",109,111.26000213623,108.199996948242,109.019996643066,2870875,103.327430725098
"603",108.480003356934,111.440002441406,106.76000213623,107.5,2715029,101.886795043945
"604",105.519996643066,108.199996948242,103.720001220703,103.720001220703,1720618,98.3041763305664
"605",107,107.540000915527,104.599998474121,104.599998474121,1717561,99.1382293701172
"606",106.379997253418,107.959999084473,105.080001831055,107.480003356934,1807467,101.867851257324
"607",104.419998168945,105.839996337891,102.639999389648,104.400001525879,1945246,98.9486770629883
"608",105.459999084473,106.360000610352,103.879997253418,106.360000610352,1192102,100.806327819824
"609",105.699996948242,106.519996643066,104,105.839996337891,1154177,100.3134765625
"610",107.139999389648,108.360000610352,106.76000213623,108.279998779297,1093280,102.626075744629
"611",108.23999786377,109.779998779297,107.73999786377,107.940002441406,1172470,102.303825378418
"612",106.459999084473,107.459999084473,105.339996337891,106.400001525879,1368380,100.844245910645
"613",107.680000305176,109.160003662109,106.73999786377,106.919998168945,1418219,101.337089538574
"614",108.379997253418,108.73999786377,105.059997558594,107.180000305176,1387159,101.583511352539
"615",105.199996948242,105.580001831055,102.73999786377,102.73999786377,1366749,97.3753433227539
"616",104.099998474121,105.139999389648,102.839996337891,104.76000213623,987607,99.2898788452148
"617",104.959999084473,109.059997558594,104.76000213623,109.059997558594,1407493,103.365341186523
"618",109.959999084473,112.279998779297,109.080001831055,111.860000610352,1697506,106.019149780273
"619",112.559997558594,113.160003662109,112.220001220703,112.540000915527,844162,106.663635253906
"620",110.959999084473,111.099998474121,108.779998779297,108.779998779297,1823644,103.099967956543
"621",109.599998474121,110.199996948242,108.040000915527,108.26000213623,976484,102.607124328613
"622",108.800003051758,109.459999084473,108.220001220703,108.959999084473,1057606,103.270561218262
"623",110.180000305176,110.180000305176,108.23999786377,108.680000305176,821951,103.005180358887
"624",109.5,111.959999084473,109.379997253418,111.339996337891,1105553,105.526290893555
"625",110.519996643066,111.360000610352,109.940002441406,110.26000213623,846279,104.502685546875
"626",111.019996643066,111.519996643066,107.959999084473,108.319999694824,1083842,102.663986206055
"627",107.800003051758,108.099998474121,105.080001831055,105.400001525879,1332156,99.8964538574219
"628",104.599998474121,105.059997558594,101.860000610352,102,1822090,96.6739959716797
"629",100.099998474121,101.839996337891,97.0899963378906,97.5199966430664,1652277,92.4279098510742
"630",98.6100006103516,99.2099990844727,95.4000015258789,96.3600006103516,1375979,91.328483581543
"631",98.1999969482422,98.6699981689453,96.3099975585938,96.4499969482422,1656474,91.4137802124023
"632",96.5500030517578,96.6800003051758,93,93,1555136,88.1439361572266
"633",93.879997253418,96.9899978637695,93.4199981689453,94.120002746582,3428873,89.2054595947266
"634",94.9000015258789,97.4300003051758,93.6900024414062,96.9800033569336,1307746,91.9161148071289
"635",98,99,95.7699966430664,96.0800018310547,1209724,91.0631103515625
"636",94.3399963378906,94.4400024414062,92.129997253418,92.9599990844727,1731169,88.1060180664062
"637",92.5999984741211,92.8099975585938,90.3399963378906,90.9199981689453,1426504,86.1725387573242
"638",91.6800003051758,93.2200012207031,90.75,92.5,1559937,87.6700439453125
"639",93.2200012207031,94.7099990844727,92.8000030517578,93.2099990844727,1306107,88.3429641723633
"640",94.1100006103516,96.5599975585938,94.1100006103516,94.9400024414062,1499340,89.9826354980469
"641",93.2200012207031,94.0800018310547,92.2099990844727,92.2099990844727,1035853,87.3951797485352
"642",90.6999969482422,92.5999984741211,90.1600036621094,92.4499969482422,1882753,87.6226425170898
"643",92.0899963378906,96.9300003051758,91.5500030517578,95.2399978637695,1766197,90.266960144043
"644",96.1900024414062,96.620002746582,93.3899993896484,93.4000015258789,1083441,88.5230484008789
"645",93.8000030517578,94.2200012207031,88.9100036621094,89.4199981689453,1843101,84.750862121582
"646",90.5699996948242,93.2300033569336,90.4300003051758,92.6600036621094,1456486,87.8216934204102
"647",94.4499969482422,95.0899963378906,93.7099990844727,94.6800003051758,1241485,89.736213684082
"648",94.7799987792969,96.3499984741211,94.4000015258789,96.0400009155273,1123979,91.0251998901367
"649",94.6999969482422,97.620002746582,94,96.7099990844727,1476126,91.6602096557617
"650",95.5100021362305,101,95.1399993896484,100.459999084473,1877061,95.2144012451172
"651",101.819999694824,101.900001525879,99.0599975585938,101.279998779297,1815221,95.991584777832
"652",100.419998168945,101.919998168945,99.0800018310547,99.620002746582,1366669,94.4182662963867
"653",99.8199996948242,104.23999786377,99.370002746582,103.720001220703,1592970,98.3041763305664
"654",104.519996643066,105.800003051758,103.279998779297,104.339996337891,1223847,98.8917999267578
"655",103,106.980003356934,102.660003662109,105.839996337891,1459081,100.3134765625
"656",106.360000610352,106.819999694824,103.620002746582,104.660003662109,1268358,99.1950988769531
"657",104.580001831055,106.279998779297,103.900001525879,104.559997558594,1062087,99.1003189086914
"658",104.120002746582,107.339996337891,104.099998474121,105.580001831055,1246439,100.06706237793
"659",105.5,106.220001220703,104.220001220703,105.839996337891,1094476,100.3134765625
"660",105.400001525879,106.580001831055,104.819999694824,105,1044986,99.5173492431641
"661",104.900001525879,106.480003356934,104.480003356934,106.160003662109,1240273,100.616775512695
"662",102.400001525879,103.599998474121,99.1699981689453,103.040000915527,2494314,97.6596832275391
"663",103.800003051758,105.099998474121,102.900001525879,104.879997253418,1996514,99.4036102294922
"664",104.360000610352,105.540000915527,102.480003356934,102.480003356934,1329492,97.1289291381836
"665",102.019996643066,103.819999694824,101.879997253418,102.73999786377,1133135,97.3753433227539
"666",102.720001220703,104.480003356934,102.26000213623,104.099998474121,1087103,98.6643371582031
"667",104.300003051758,104.76000213623,103.099998474121,103.839996337891,979524,98.4179077148438
"668",104.099998474121,106.139999389648,103.879997253418,104.779998779297,1260729,99.3088302612305
"669",106.559997558594,107.080001831055,105.519996643066,106.059997558594,917877,100.521995544434
"670",106,107.199996948242,105.639999389648,106.440002441406,974371,100.88215637207
"671",106,107.839996337891,105.660003662109,107.519996643066,811908,101.90576171875
"672",107.620002746582,108.440002441406,107.080001831055,107.839996337891,931447,102.209045410156
"673",108.300003051758,108.779998779297,107.720001220703,108.419998168945,882675,102.758766174316
"674",108.800003051758,108.900001525879,107.919998168945,108.800003051758,484039,103.118919372559
"675",109,111.040000915527,108.959999084473,110.540000915527,987145,104.76806640625
"676",110.279998779297,110.440002441406,108,108.139999389648,904393,102.493385314941
"677",108.180000305176,109.23999786377,107.779998779297,108.660003662109,552084,102.986236572266
"678",107.599998474121,108.180000305176,106.180000305176,106.23999786377,1151233,100.692596435547
"679",105.73999786377,105.73999786377,102.660003662109,103.23999786377,1072688,97.8492431640625
"680",102.5,104.819999694824,102.199996948242,102.879997253418,844716,97.5080337524414
"681",102.5,103.440002441406,102.160003662109,103.319999694824,651827,97.9250640869141
"682",104.199996948242,104.879997253418,103.519996643066,103.900001525879,907831,98.4747772216797
"683",104.5,104.699996948242,101.660003662109,101.919998168945,965662,96.5981674194336
"684",100.559997558594,100.839996337891,99.3000030517578,100.379997253418,1033331,95.1385803222656
"685",100.540000915527,101.959999084473,100.199996948242,100.620002746582,856660,95.3660507202148
"686",99.8000030517578,100.220001220703,97.8399963378906,97.8899993896484,2184403,92.7785949707031
"687",96.9599990844727,97.0400009155273,94.2399978637695,94.9700012207031,1509421,90.0110702514648
"688",95.8300018310547,99.0199966430664,95.379997253418,98.9599990844727,1401394,93.792724609375
"689",96.5999984741211,97.2699966430664,95.7099990844727,96.8600006103516,851977,91.802375793457
"690",96.3399963378906,97.9899978637695,96.3399963378906,97.0899963378906,674006,92.0203628540039
"691",96.1999969482422,96.6699981689453,94.7300033569336,95.9700012207031,1348443,90.958854675293
"692",96.8399963378906,97.2699966430664,94.25,96.2799987792969,1109561,91.2526626586914
"693",95.6500015258789,97.370002746582,95.2699966430664,96,1386848,90.9872817993164
"694",96.9000015258789,99.9400024414062,96.8099975585938,99.6900024414062,1294764,94.4846115112305
"695",100.23999786377,100.720001220703,97.4100036621094,97.5,1163781,92.4089584350586
"696",96.6500015258789,97.0999984741211,94.4199981689453,95.4800033569336,1212846,90.4944458007812
"697",95.9599990844727,96.5899963378906,94.3600006103516,94.9000015258789,1286355,89.9447174072266
"698",92.6500015258789,92.9100036621094,91.1800003051758,91.7399978637695,2682261,86.9497222900391
"699",91.4899978637695,94.0199966430664,90.9100036621094,93.4400024414062,1079949,88.5609588623047
"700",93.8600006103516,93.9800033569336,91.3099975585938,91.9700012207031,1153704,87.1677169799805
"701",91,93.4300003051758,90.8300018310547,93.370002746582,1271847,88.4946136474609
"702",91.4899978637695,94.0800018310547,91.2600021362305,92.3399963378906,1251884,87.5183944702148
"703",92.7699966430664,96.0500030517578,91.5800018310547,91.9800033569336,2307800,87.1772003173828
"704",91.0999984741211,93.0500030517578,90.8199996948242,91.4800033569336,1317176,86.7033081054688
"705",92.1399993896484,92.5299987792969,89.6100006103516,89.8000030517578,1421194,85.1110305786133
"706",89.0999984741211,89.5400009155273,86.8000030517578,89.2900009155273,1647149,84.6276550292969
"707",90.0500030517578,90.1999969482422,87.129997253418,88.0899963378906,1370472,83.4903106689453
"708",88.129997253418,89.4000015258789,87.4899978637695,88.8899993896484,1461667,84.24853515625
"709",87.9000015258789,89.7699966430664,86.5199966430664,89.2099990844727,1057580,84.5518264770508
"710",90.6399993896484,95.1600036621094,90.3600006103516,94.6999969482422,1891490,89.7551651000977
"711",94.3000030517578,94.9599990844727,92.7900009155273,93.3499984741211,1183229,88.4756546020508
"712",94.2300033569336,94.9499969482422,92.6500015258789,93.1399993896484,1088406,88.2766189575195
"713",92.9100036621094,94.2600021362305,91.9800033569336,92.3300018310547,783785,87.508918762207
"714",91.8000030517578,93.5599975585938,91.5800018310547,93.0100021362305,1000887,88.1534118652344
"715",92.7099990844727,94.1999969482422,92.3600006103516,93.9300003051758,1092000,89.0253753662109
"716",94,94.4199981689453,92.4800033569336,93.25,1189418,88.3808822631836
"717",93.5100021362305,97.4300003051758,93.0400009155273,96.9000015258789,1620868,91.8402862548828
"718",98.7200012207031,99.3399963378906,96.2600021362305,96.5899963378906,1271176,91.5464782714844
"719",96.6900024414062,99.879997253418,96.5899963378906,99.0999984741211,1039975,93.9254150390625
"720",101.5,101.959999084473,99.5199966430664,100.23999786377,1190832,95.0058898925781
"721",101,101.680000305176,99.9000015258789,100.879997253418,1034654,95.6124725341797
"722",100.559997558594,101.900001525879,100.019996643066,101.360000610352,927613,96.0674057006836
"723",100.5,101.720001220703,99.379997253418,100.919998168945,1158010,95.6503753662109
"724",101.980003356934,103.779998779297,101.319999694824,102.540000915527,1208860,97.185791015625
"725",103.160003662109,104.580001831055,102.220001220703,104.059997558594,1100441,98.6264190673828
"726",104.360000610352,106.199996948242,104.300003051758,105.900001525879,1206089,100.37035369873
"727",106.199996948242,107.23999786377,104.660003662109,106.120002746582,1535970,100.57886505127
"728",103,110,102.620002746582,110,2575110,104.25626373291
"729",109.980003356934,109.980003356934,108.480003356934,109.580001831055,1298518,103.858192443848
"730",110.5,112.860000610352,110.459999084473,112.519996643066,1441027,106.644676208496
"731",112.419998168945,112.599998474121,110.919998168945,111.860000610352,1212618,106.019149780273
"732",111.199996948242,112.419998168945,111,111.400001525879,1295005,105.583168029785
"733",111.959999084473,115.660003662109,111.23999786377,114,2022807,108.047401428223
"734",113.76000213623,114.819999694824,113.059997558594,113.980003356934,836984,108.028442382812
"735",113.660003662109,113.680000305176,112.300003051758,113.160003662109,992993,107.251266479492
"736",112.919998168945,113.940002441406,112.720001220703,113.300003051758,1066122,107.383949279785
"737",112.900001525879,115.440002441406,111.699996948242,113.139999389648,2151583,107.232307434082
"738",113.76000213623,114.980003356934,112.440002441406,113,1715017,107.099609375
"739",112.959999084473,114.019996643066,111.839996337891,112.860000610352,1523951,106.966926574707
"740",113.220001220703,115,112.680000305176,114.379997253418,1514922,108.407562255859
"741",114.800003051758,115.360000610352,113.379997253418,114.26000213623,1374042,108.293823242188
"742",114.540000915527,114.720001220703,112.160003662109,113.059997558594,1177321,107.156478881836
"743",114.019996643066,114.879997253418,113.099998474121,114.639999389648,1429101,108.65397644043
"744",114,114.639999389648,113.139999389648,114.180000305176,988802,108.218002319336
"745",114.540000915527,114.940002441406,113.720001220703,114.080001831055,1149230,108.123222351074
"746",114.339996337891,114.720001220703,113.540000915527,113.76000213623,1510222,107.819931030273
"747",113.599998474121,114.080001831055,112.860000610352,113.26000213623,961969,107.346046447754
"748",113.580001831055,114.459999084473,113.099998474121,113.819999694824,1413037,107.876800537109
"749",110.400001525879,112.300003051758,107.220001220703,107.360000610352,2304090,101.754112243652
"750",108.099998474121,109.180000305176,107.779998779297,109.180000305176,1317135,103.479080200195
"751",110,110.620002746582,108.319999694824,109.199996948242,1927508,103.498039245605
"752",110,110.220001220703,108.440002441406,110.139999389648,1173964,104.388946533203
"753",110.23999786377,111.779998779297,110.099998474121,110.980003356934,1378531,105.185096740723
"754",111.120002746582,111.300003051758,109.480003356934,110.319999694824,883616,104.559547424316
"755",109.720001220703,111.699996948242,109.5,110.839996337891,893253,105.052398681641
"756",108.839996337891,109.440002441406,107.040000915527,108.400001525879,2225764,102.739807128906
"757",108.160003662109,110.819999694824,108.160003662109,110.139999389648,1067593,104.388946533203
"758",110.959999084473,111.940002441406,109.639999389648,111.639999389648,1079199,105.81063079834
"759",111.300003051758,114.300003051758,111.139999389648,112.099998474121,1086336,106.246604919434
"760",112.5,114,111.419998168945,113.480003356934,1378940,107.554565429688
"761",112.980003356934,114.199996948242,111.639999389648,113,1001632,107.099609375
"762",112.040000915527,113.559997558594,110.680000305176,110.680000305176,1344832,104.900756835938
"763",110.699996948242,111.419998168945,109.319999694824,109.980003356934,1790376,104.2373046875
"764",110.23999786377,111.680000305176,110.139999389648,110.940002441406,857890,105.147186279297
"765",110.019996643066,111.339996337891,108.879997253418,111.080001831055,663979,105.27986907959
"766",111.160003662109,113.300003051758,110.779998779297,113.300003051758,821009,107.383949279785
"767",113.779998779297,114.120002746582,111.639999389648,111.839996337891,802227,106.000183105469
"768",111.599998474121,112.26000213623,110.940002441406,111.73999786377,467239,105.905410766602
"769",112.940002441406,113.680000305176,112.300003051758,112.819999694824,487884,106.929016113281
"770",113,113.099998474121,111.459999084473,111.620002746582,533122,105.791679382324
"771",111.300003051758,112.019996643066,110.580001831055,112.019996643066,484868,106.170791625977
"772",111.680000305176,111.76000213623,110.819999694824,111.019996643066,544003,105.222999572754
"773",112.220001220703,114.080001831055,111.680000305176,113.860000610352,667019,107.914710998535
"774",113.5,116.300003051758,113.23999786377,114.540000915527,1101680,108.559204101562
"775",114.919998168945,115.559997558594,112.519996643066,115.379997253418,1314343,109.355331420898
"776",115,116.199996948242,114.699996948242,115.199996948242,938465,109.18473815918
"777",115.639999389648,116.540000915527,114.919998168945,116.540000915527,866818,110.454772949219
"778",116.680000305176,117.959999084473,115.339996337891,117.5,1182539,111.364646911621
"779",117.120002746582,117.160003662109,114.080001831055,115.099998474121,1162770,109.089958190918
"780",114.099998474121,115.220001220703,112.559997558594,113.900001525879,1595438,107.952621459961
"781",114.440002441406,116.419998168945,114.120002746582,116.23999786377,1576701,110.170440673828
"782",116.26000213623,117.480003356934,115.779998779297,116.839996337891,1117245,110.739097595215
"783",115.73999786377,116.199996948242,115.26000213623,115.319999694824,778426,109.298477172852
"784",115,116.800003051758,114.919998168945,116.319999694824,1076127,110.24626159668
"785",116.559997558594,119.680000305176,116.519996643066,118.540000915527,1307400,112.35034942627
"786",118.220001220703,118.639999389648,116.580001831055,116.919998168945,1426480,110.814933776855
"787",117.279998779297,118.980003356934,116.919998168945,118.919998168945,1172376,112.710494995117
"788",118.900001525879,119.519996643066,117.879997253418,119.220001220703,774252,112.994834899902
"789",119.300003051758,120.779998779297,118,120.779998779297,1197587,114.473373413086
"790",121,122.019996643066,120.059997558594,120.139999389648,1083764,113.866790771484
"791",119.339996337891,121.199996948242,119.080001831055,120.940002441406,1267450,114.625030517578
"792",117.23999786377,119.519996643066,116.319999694824,116.620002746582,1727332,110.53059387207
"793",115.680000305176,117.019996643066,114.839996337891,115.519996643066,1080203,109.48802947998
"794",112.819999694824,115.120002746582,112.5,114.839996337891,1357678,108.843536376953
"795",114.839996337891,116.040000915527,114.199996948242,116.040000915527,1102143,109.980880737305
"796",115.959999084473,117.959999084473,115.819999694824,117.76000213623,1394176,111.611068725586
"797",117.339996337891,117.720001220703,115.73999786377,117.120002746582,1587465,111.004486083984
"798",116.639999389648,116.980003356934,114.300003051758,115.73999786377,1402253,109.696548461914
"799",114,114.540000915527,111.980003356934,112.300003051758,1645024,106.436172485352
"800",113.019996643066,114.319999694824,112.099998474121,113.300003051758,1278365,107.383949279785
"801",113.819999694824,114.440002441406,113.099998474121,113.660003662109,877598,107.725158691406
"802",113.419998168945,114.5,112.5,113.73999786377,1306910,107.800971984863
"803",114.300003051758,116.419998168945,114.199996948242,115.599998474121,1240331,109.563850402832
"804",115.080001831055,116.980003356934,114.879997253418,115.980003356934,1245678,109.924011230469
"805",116.180000305176,119.400001525879,116.080001831055,119.059997558594,1547125,112.843185424805
"806",120,124.940002441406,120,124.940002441406,2621505,118.416152954102
"807",125,125.940002441406,123.480003356934,125.660003662109,1980783,119.098564147949
"808",125.819999694824,126.040000915527,122.839996337891,122.839996337891,884292,116.425804138184
"809",122.599998474121,124.040000915527,121.580001831055,122.819999694824,858815,116.406860351562
"810",122.419998168945,123.019996643066,121.220001220703,122.779998779297,876700,116.368942260742
"811",123,124.440002441406,122.839996337891,124.440002441406,1256064,117.942268371582
"812",124.839996337891,125.660003662109,121.940002441406,121.940002441406,2137602,115.572807312012
"813",122.620002746582,124.660003662109,122.580001831055,123.639999389648,1228665,117.184043884277
"814",122.720001220703,124.779998779297,122.120002746582,124.019996643066,1621475,117.54419708252
"815",124.080001831055,124.360000610352,121.800003051758,122.319999694824,1090839,115.932968139648
"816",121.699996948242,122.900001525879,121.220001220703,122.900001525879,874221,116.482681274414
"817",123.080001831055,124.279998779297,123.059997558594,124.160003662109,998552,117.676887512207
"818",124.620002746582,124.699996948242,123.580001831055,123.900001525879,634841,117.430465698242
"819",123.779998779297,124.480003356934,123.139999389648,124.019996643066,827515,117.54419708252
"820",124.5,125.480003356934,123.980003356934,123.980003356934,1041034,117.506286621094
"821",123.5,125.080001831055,123.120002746582,124.5,878387,117.999137878418
"822",122.480003356934,123,120.919998168945,121.620002746582,1305161,115.269515991211
"823",121.860000610352,122.300003051758,117.019996643066,118.160003662109,1872767,111.990188598633
"824",118.160003662109,122.860000610352,118.160003662109,122.180000305176,1175948,115.800277709961
"825",121.839996337891,121.919998168945,116.059997558594,116.300003051758,1695773,110.22730255127
"826",118.040000915527,119.779998779297,116.699996948242,119.279998779297,1588878,113.051696777344
"827",120.900001525879,121.360000610352,116.339996337891,116.73999786377,2171272,110.644325256348
"828",116.099998474121,119.279998779297,114.080001831055,118.599998474121,1290939,112.407211303711
"829",120,121.860000610352,119.300003051758,121.599998474121,1002062,115.250556945801
"830",121.139999389648,122.379997253418,119.779998779297,121,769867,114.681884765625
"831",120.819999694824,121.540000915527,119.220001220703,119.940002441406,736195,113.677238464355
"832",119.319999694824,119.319999694824,116.440002441406,117.400001525879,1101650,111.269866943359
"833",118.800003051758,119.360000610352,118.040000915527,119.080001831055,778768,112.862144470215
"834",119.680000305176,120.199996948242,117.900001525879,118.720001220703,564373,112.520950317383
"835",118.900001525879,121.860000610352,118.779998779297,120.900001525879,1148665,114.587104797363
"836",121.76000213623,122.879997253418,121.559997558594,122.23999786377,875001,115.857131958008
"837",122.440002441406,123.680000305176,122.400001525879,123.279998779297,1147318,116.842834472656
"838",123.5,126.319999694824,123.379997253418,125.199996948242,1158727,118.662582397461
"839",125.900001525879,126.779998779297,124.819999694824,125.440002441406,793626,118.89005279541
"840",125.279998779297,126.23999786377,124.379997253418,124.379997253418,1145917,117.885398864746
"841",124.419998168945,126.180000305176,124.279998779297,126.180000305176,1113228,119.591415405273
"842",126.720001220703,127.099998474121,125.419998168945,126,1117439,119.42081451416
"843",126,127.419998168945,125.76000213623,126.23999786377,786909,119.64826965332
"844",126.279998779297,127.400001525879,125.540000915527,125.919998168945,858239,119.344985961914
"845",126.080001831055,126.580001831055,124.900001525879,126.279998779297,950961,119.686187744141
"846",126.379997253418,128.5,126.360000610352,128.080001831055,990593,121.392204284668
"847",128.119995117188,128.779998779297,125.319999694824,128.320007324219,1388056,121.619674682617
"848",128.100006103516,128.899993896484,127.660003662109,128.520004272461,691472,121.809226989746
"849",128.059997558594,129.679992675781,128.059997558594,129.279998779297,797800,122.529541015625
"850",129.199996948242,129.600006103516,127.139999389648,127.319999694824,1176469,120.671882629395
"851",127,128.460006713867,126.919998168945,128.240005493164,752850,121.543853759766
"852",125.26000213623,126.519996643066,124.480003356934,125.900001525879,983955,121.024757385254
"853",126.379997253418,126.379997253418,122.599998474121,124.080001831055,1661986,119.275238037109
"854",123.980003356934,126.5,123.720001220703,125.540000915527,911922,120.678695678711
"855",125.940002441406,127.139999389648,124.580001831055,127.139999389648,986108,122.216735839844
"856",126.900001525879,127.300003051758,124.860000610352,125.360000610352,1376322,120.505668640137
"857",123.800003051758,126.339996337891,123,124.400001525879,1103039,119.582847595215
"858",123,124.800003051758,120.419998168945,122.099998474121,1824927,117.37190246582
"859",122.339996337891,122.819999694824,120.400001525879,122.199996948242,1284525,117.468032836914
"860",122.5,122.559997558594,120.959999084473,121.26000213623,551348,116.564437866211
