"","RNO.PA.Open","RNO.PA.High","RNO.PA.Low","RNO.PA.Close","RNO.PA.Volume","RNO.PA.Adjusted"
"302",38.7799987792969,39.2350006103516,38.3300018310547,38.5499992370605,1112964,35.1140174865723
"303",39,40.2000007629395,38.6300010681152,40.0750007629395,1847642,36.5030937194824
"304",40.185001373291,41.4199981689453,40.0950012207031,40.8400001525879,1890505,37.1999092102051
"305",40.6199989318848,41.4199981689453,40.435001373291,41.0849990844727,1108315,37.4230728149414
"306",41.1349983215332,41.2350006103516,39.689998626709,39.7350006103516,1648996,36.1933975219727
"307",39.6450004577637,40.0149993896484,39.2299995422363,39.7900009155273,1164318,36.2434959411621
"308",39.7799987792969,40.1300010681152,38.814998626709,38.9949989318848,1466016,35.5193519592285
"309",39.2099990844727,39.5900001525879,38.1699981689453,38.4449996948242,1383659,35.0183792114258
"310",38.685001373291,39.9749984741211,38.5400009155273,39.6349983215332,1637692,36.1023101806641
"311",40.2000007629395,41.0750007629395,39.5149993896484,40.0750007629395,1700191,36.5030937194824
"312",39.5,39.6199989318848,38.3600006103516,38.810001373291,2497322,35.3508453369141
"313",38.3600006103516,38.6199989318848,38.0250015258789,38.2799987792969,1282190,34.8680839538574
"314",38.0750007629395,38.1650009155273,36.8400001525879,36.9900016784668,1850469,33.6930656433105
"315",36.5999984741211,37.4700012207031,36.0400009155273,37,1394694,33.7021713256836
"316",36.685001373291,36.8549995422363,35.9049987792969,36.7050018310547,1524437,33.4334678649902
"317",37.1949996948242,37.4000015258789,36.2150001525879,36.4000015258789,1176225,33.155647277832
"318",36.5499992370605,36.7849998474121,36.1650009155273,36.435001373291,1178654,33.1875305175781
"319",36.6349983215332,37.6650009155273,36.5499992370605,37.6450004577637,1375874,34.289680480957
"320",37.6349983215332,38.185001373291,36.8800010681152,36.9300003051758,1472610,33.6384124755859
"321",37.0050010681152,38.1300010681152,36.9000015258789,37.9599990844727,1302889,34.5766067504883
"322",38.4599990844727,39.0750007629395,38.189998626709,38.189998626709,1228266,34.7861022949219
"323",38.3199996948242,38.9599990844727,37.3849983215332,37.7050018310547,1157529,34.3443336486816
"324",37.8800010681152,38,36.0299987792969,36.3950004577637,2093966,33.1510925292969
"325",36.3849983215332,36.7350006103516,35.689998626709,35.814998626709,1358883,32.6227874755859
"326",35.689998626709,36.3800010681152,35.5250015258789,35.7550010681152,1395047,32.5681381225586
"327",35.5900001525879,35.8450012207031,34.7799987792969,35.0999984741211,1442937,31.9715156555176
"328",35.189998626709,35.7249984741211,35.0849990844727,35.5400009155273,1315472,32.3723030090332
"329",35.5950012207031,35.9799995422363,35.2649993896484,35.3199996948242,1026116,32.1719093322754
"330",35.685001373291,36.4799995422363,35.6549987792969,36.1300010681152,1368909,32.9097175598145
"331",36.2999992370605,36.3650016784668,35.6199989318848,36.1300010681152,808095,32.9097175598145
"332",36.0299987792969,36.1199989318848,34.4749984741211,34.5,1523057,31.4249973297119
"333",34.5800018310547,35.1150016784668,33.5950012207031,34.5349998474121,1677898,31.4568767547607
"334",34.5299987792969,34.9249992370605,33.6549987792969,34.0750007629395,1591318,31.037878036499
"335",33.7400016784668,34.2700004577637,33.3600006103516,33.7249984741211,1112939,30.7190704345703
"336",33.5750007629395,34.314998626709,32.9300003051758,34.314998626709,1376871,31.2564849853516
"337",34.3849983215332,34.5750007629395,33.8250007629395,34.4799995422363,872972,31.4067783355713
"338",34.6300010681152,35.3950004577637,34.3450012207031,35.1049995422363,1156642,31.9760723114014
"339",35.3300018310547,35.4000015258789,33.3499984741211,33.6349983215332,1639437,30.637092590332
"340",33.5900001525879,33.814998626709,33.2849998474121,33.5250015258789,1055311,30.5368995666504
"341",33.5800018310547,34.2550010681152,33.3400001525879,34.1199989318848,790776,31.0788631439209
"342",34.1100006103516,34.4599990844727,33.25,33.4300003051758,1207354,30.450366973877
"343",33.7299995422363,34.4749984741211,33.439998626709,34.4749984741211,1422133,31.4022235870361
"344",34.6199989318848,34.8400001525879,33.8699989318848,34.3899993896484,1170402,31.3247985839844
"345",34.5699996948242,34.6049995422363,33.9049987792969,34.1500015258789,1073657,31.1061935424805
"346",34.4799995422363,35.4700012207031,34.4500007629395,35.3450012207031,1341447,32.1946868896484
"347",34.6549987792969,34.8950004577637,32.8450012207031,33.0699996948242,2672259,30.1224536895752
"348",32.9700012207031,33.0400009155273,31.8250007629395,32.6549987792969,1875458,29.744441986084
"349",32.2249984741211,32.6349983215332,31.4500007629395,32.3499984741211,907115,29.466625213623
"350",32.6300010681152,33.4850006103516,31.9699993133545,33.4049987792969,1016282,30.4275932312012
"351",33.5,33.8549995422363,33.2750015258789,33.685001373291,830988,30.6826400756836
"352",33.9700012207031,34.6100006103516,33.1650009155273,33.7400016784668,1369919,30.7327365875244
"353",32.9000015258789,33.3899993896484,31.8549995422363,32.314998626709,1515390,29.4347457885742
"354",32.560001373291,32.6150016784668,31.7900009155273,32.3600006103516,1041501,29.475736618042
"355",32.4799995422363,33.0449981689453,32.4099998474121,32.5499992370605,1328431,29.6487998962402
"356",32.7400016784668,33.1450004577637,32.6599998474121,33.0099983215332,556405,30.0678005218506
"357",33.2000007629395,33.4799995422363,32.8549995422363,33.0699996948242,780402,30.1224536895752
"358",33.0200004577637,33.3699989318848,32.5800018310547,33.2849998474121,779896,30.3182888031006
"359",33.2249984741211,34.3300018310547,33.0800018310547,34.2099990844727,1660928,31.1608428955078
"360",34.4000015258789,34.810001373291,34.0800018310547,34.125,1043986,31.0834217071533
"361",34,34.1599998474121,33.7449989318848,33.8349990844727,662597,30.8192672729492
"362",34.0750007629395,34.4700012207031,33.9249992370605,34.0200004577637,926968,30.9877815246582
"363",34.1349983215332,34.6100006103516,33.8800010681152,34.5800018310547,707683,31.4978675842285
"364",34.6399993896484,34.9550018310547,34.2449989318848,34.8600006103516,887152,31.7529106140137
"365",34.8650016784668,34.9249992370605,34.0099983215332,34.1800003051758,675605,31.1335163116455
"366",34.1800003051758,34.6549987792969,34.0299987792969,34.5099983215332,683858,31.4341011047363
"367",34.4099998474121,34.7599983215332,33.9249992370605,34.4749984741211,980169,31.4022235870361
"368",34.3699989318848,34.6749992370605,33.9949989318848,34.6150016784668,951603,31.5297470092773
"369",34.5050010681152,35.1199989318848,34.1100006103516,34.4700012207031,1005086,31.3976745605469
"370",34.3650016784668,36.939998626709,34.189998626709,36.9000015258789,2535520,33.611083984375
"371",36.9199981689453,37.0999984741211,36.5050010681152,36.8349990844727,1265936,33.5518760681152
"372",36.9249992370605,37.0200004577637,36.1450004577637,36.2200012207031,894846,32.9916954040527
"373",36.3950004577637,36.6949996948242,35.3349990844727,36.6949996948242,1386512,33.4243545532227
"374",36.4900016784668,37.4949989318848,36.2599983215332,36.7449989318848,1089738,33.4698944091797
"375",36.5699996948242,36.5699996948242,34.8800010681152,35.2799987792969,2227051,32.1354713439941
"376",34.8699989318848,36.060001373291,34.4199981689453,35.9099998474121,1261181,32.7093238830566
"377",36.2200012207031,36.3400001525879,34.7999992370605,35.0550003051758,1724326,31.9305286407471
"378",35.060001373291,35.3950004577637,34.9300003051758,35.2000007629395,1029277,32.0626068115234
"379",35.3400001525879,35.7649993896484,34.8600006103516,35.3650016784668,1090533,32.2128982543945
"380",35.2799987792969,35.2799987792969,34.4199981689453,35.2599983215332,1177070,32.1172561645508
"381",35.0699996948242,35.7249984741211,34.6500015258789,34.6949996948242,1203063,31.6026191711426
"382",34.9199981689453,35.4500007629395,34.3650016784668,35.0849990844727,1048022,31.9578552246094
"383",35.0849990844727,35.2599983215332,34.0050010681152,34.0849990844727,1394048,31.0469837188721
"384",34.3300018310547,35.6100006103516,34.25,35.6100006103516,1548387,32.4360618591309
"385",35.7000007629395,35.939998626709,35.3899993896484,35.5099983215332,858446,32.3449745178223
"386",35.4300003051758,35.7550010681152,34.9199981689453,35.6500015258789,635962,32.4724998474121
"387",35.4000015258789,35.4850006103516,33.6300010681152,33.7150001525879,1900024,30.7099647521973
"388",33.7999992370605,34.2350006103516,32.625,33.2649993896484,1707343,30.3000736236572
"389",32.8800010681152,32.8800010681152,31.7099990844727,32.7350006103516,2005024,29.817310333252
"390",33.060001373291,33.9949989318848,32.9099998474121,33.5,1575154,30.5141277313232
"391",33.4300003051758,33.4300003051758,32.4000015258789,33.0149993896484,924446,30.0723571777344
"392",33.0550003051758,33.2000007629395,32.2550010681152,32.435001373291,856571,29.5440540313721
"393",32.3800010681152,32.8849983215332,32.0099983215332,32.0349998474121,677075,29.1797046661377
"394",32,32.0050010681152,31,31.3349990844727,1171456,28.5420951843262
"395",31.3449993133545,32.2000007629395,30.7600002288818,30.9650001525879,1130768,28.2050724029541
"396",30.5200004577637,30.5699996948242,29.0799999237061,29.8299999237061,2188171,27.1712341308594
"397",30,30.3400001525879,29.3999996185303,30.0699996948242,1275900,27.3898448944092
"398",30.3349990844727,31.6100006103516,30.1650009155273,31.4099998474121,1514679,28.6104106903076
"399",31.6599998474121,32.060001373291,30.9099998474121,30.9150009155273,970949,28.1595306396484
"400",31.3099994659424,31.9349994659424,31.1100006103516,31.2150001525879,821699,28.4327907562256
"401",30.9799995422363,31.7700004577637,30.5149993896484,31.5400009155273,966111,28.7288227081299
"402",31.4449996948242,31.7099990844727,30.8649997711182,31.5,1013956,28.6923885345459
"403",31.7399997711182,33.2000007629395,31.6849994659424,32.9300003051758,1719785,29.994930267334
"404",33.0200004577637,33.7150001525879,33,33.1349983215332,1184297,30.1816577911377
"405",34,34.6199989318848,31.3649997711182,32.0250015258789,2630666,29.1705951690674
"406",32.6500015258789,33.3600006103516,32.310001373291,32.7550010681152,1453673,29.8355312347412
"407",32.939998626709,33.1349983215332,32.2750015258789,32.2999992370605,1512817,29.4210834503174
"408",32.560001373291,33.5849990844727,32.3699989318848,33.5849990844727,1522980,30.5915508270264
"409",33.5699996948242,34.1749992370605,33.2849998474121,34.125,999881,31.0834217071533
"410",33.9900016784668,34.5,33.6049995422363,34.2949981689453,783215,31.2382659912109
"411",34.2299995422363,34.2350006103516,33.2999992370605,33.6049995422363,822283,30.6097679138184
"412",33.5999984741211,33.6800003051758,33.2249984741211,33.6199989318848,635160,30.6234302520752
"413",33.6199989318848,33.9150009155273,33.1349983215332,33.8849983215332,680238,30.8648128509521
"414",33.9949989318848,34.1049995422363,33.7299995422363,33.8699989318848,659320,30.851146697998
"415",33.9000015258789,34.0499992370605,33.4599990844727,33.6650009155273,712142,30.664421081543
"416",33.3699989318848,33.3699989318848,32.7599983215332,32.9300003051758,864873,29.994930267334
"417",32.6300010681152,32.7400016784668,32.3499984741211,32.4749984741211,768011,29.5804862976074
"418",32.4650001525879,32.4650001525879,31.9200000762939,32.3450012207031,717523,29.4620742797852
"419",31.3799991607666,32.0349998474121,31,31.5049991607666,1411951,28.6969413757324
"420",30.9099998474121,31.1499996185303,30.4099998474121,31.1499996185303,1246271,28.3735828399658
"421",31.6450004577637,31.9850006103516,31.0249996185303,31.0249996185303,1231037,28.2597236633301
"422",31.3549995422363,31.4899997711182,31.1450004577637,31.3050003051758,864181,28.5147705078125
"423",31.2999992370605,31.6650009155273,30.9099998474121,31.375,655088,28.5785293579102
"424",31.0599994659424,31.2800006866455,30.6599998474121,30.9950008392334,786448,28.2323989868164
"425",30.9799995422363,31.2250003814697,30.7700004577637,31.1749992370605,653532,28.3963565826416
"426",31.2700004577637,31.4850006103516,30.9150009155273,31.0300006866455,458810,28.2642784118652
"427",31.1049995422363,31.7399997711182,30.875,31.4500007629395,1205813,28.6468448638916
"428",31.7099990844727,31.7399997711182,30.9500007629395,30.9500007629395,881691,28.1914119720459
"429",30.9449996948242,31.1749992370605,30.6000003814697,30.6749992370605,655848,27.94091796875
"430",30.6800003051758,30.7000007629395,30.0799999237061,30.1100006103516,979218,27.4262809753418
"431",30.2800006866455,30.6200008392334,30.0400009155273,30.1550006866455,603899,27.4672698974609
"432",30.2700004577637,30.2950000762939,29.6100006103516,29.7350006103516,903584,27.0847034454346
"433",29.5499992370605,30.0550003051758,29.0799999237061,29.4899997711182,1003556,26.8615398406982
"434",29.1350002288818,29.6200008392334,28.7999992370605,29.3500003814697,1041382,26.7340183258057
"435",29.2999992370605,29.5849990844727,28.9650001525879,29.2549991607666,769910,26.6474838256836
"436",29.3349990844727,30.0249996185303,29.3349990844727,30.0200004577637,799409,27.3443031311035
"437",30.0849990844727,30.5900001525879,29.7250003814697,29.8299999237061,890243,27.1712341308594
"438",29.7250003814697,29.875,29.3600006103516,29.6049995422363,928547,26.9662895202637
"439",29.6749992370605,29.8999996185303,29.0699996948242,29.1049995422363,948038,26.5108547210693
"440",29.2649993896484,29.3199996948242,28.6149997711182,28.7549991607666,1902233,26.1920509338379
"441",28.2399997711182,28.2749996185303,27.4799995422363,28.125,1872090,25.6182041168213
"442",28.3500003814697,28.5450000762939,27.8649997711182,28.1800003051758,1094603,25.6683025360107
"443",28.5450000762939,29.3999996185303,28.4750003814697,29.1949996948242,983760,26.5928325653076
"444",29.4500007629395,30.1749992370605,29.3899993896484,30.0200004577637,1371166,27.3443031311035
"445",29.8950004577637,30.9300003051758,29.5499992370605,30.7299995422363,1674352,27.9910202026367
"446",31,31.6399993896484,30.9950008392334,31.5100002288818,1266132,28.7014961242676
"447",31.5799999237061,31.9799995422363,30.6399993896484,30.9449996948242,1837331,28.1868553161621
"448",31.0249996185303,31.6450004577637,30.4500007629395,31.3899993896484,1291161,28.592191696167
"449",31.5900001525879,31.6800003051758,30.6599998474121,30.8950004577637,1016928,28.1413135528564
"450",30.4500007629395,31.2099990844727,30.0799999237061,30.9449996948242,1321966,28.1868553161621
"451",30.7299995422363,31.1550006866455,30.2199993133545,30.8050003051758,869688,28.0593338012695
"452",30.7800006866455,31.2800006866455,30.6200008392334,31.2250003814697,834306,28.4418983459473
"453",30.6299991607666,30.6849994659424,29.7299995422363,30.0149993896484,1671320,27.3397464752197
"454",30.4950008392334,31.2199993133545,30.2450008392334,30.7299995422363,1556456,27.9910202026367
"455",30.7900009155273,31.6049995422363,30.6100006103516,31.4449996948242,1466673,28.6422882080078
"456",31.3400001525879,32.685001373291,31.2450008392334,32.5099983215332,1664927,29.6123657226562
"457",32.7000007629395,32.8699989318848,32.2000007629395,32.7750015258789,1395808,29.8537483215332
"458",32.8800010681152,33.0349998474121,32.0900001525879,32.1749992370605,1202187,29.3072242736816
"459",32.5,32.6199989318848,32.0750007629395,32.0950012207031,805578,29.2343578338623
"460",32.3499984741211,33.4850006103516,32.3499984741211,33.2150001525879,1530809,30.2545299530029
"461",33,33.3549995422363,32.2400016784668,32.5950012207031,1016294,29.6897926330566
"462",32.6049995422363,33.0349998474121,32.25,32.25,958843,29.3755397796631
"463",32.2299995422363,32.3250007629395,30.0599994659424,31.3549995422363,2338297,28.5603122711182
"464",30.9549999237061,31.5949993133545,30.5400009155273,30.9549999237061,1403965,28.1959667205811
"465",31,31.7049999237061,30.3700008392334,31.1499996185303,1751948,28.3735828399658
"466",31.1000003814697,31.3999996185303,30.6650009155273,30.9750003814697,909106,28.2141819000244
"467",30.9950008392334,31.7700004577637,30.5349998474121,31.5100002288818,963983,28.7014961242676
"468",31.4150009155273,31.6000003814697,30.8850002288818,31.3549995422363,708024,28.5603122711182
"469",31.1200008392334,31.2549991607666,30.7000007629395,30.9200000762939,814559,28.1640853881836
"470",30.7549991607666,31.2150001525879,30.625,31.0599994659424,1015735,28.2916030883789
"471",31.1499996185303,32.2299995422363,31.1350002288818,31.7299995422363,944790,28.9018878936768
"472",31.6399993896484,31.9850006103516,31.2199993133545,31.375,748341,28.5785293579102
"473",31.2999992370605,31.75,30.9449996948242,31.4950008392334,834373,28.6878356933594
"474",31.7399997711182,32.4949989318848,31.6100006103516,31.9650001525879,1262038,29.1159420013428
"475",31.8099994659424,32.7550010681152,31.5,32.5400009155273,1064162,29.6396942138672
"476",32.435001373291,32.5250015258789,32.064998626709,32.4249992370605,1186306,29.5349407196045
"477",32.6500015258789,34.0750007629395,32.6500015258789,33.6549987792969,2226024,30.6553115844727
"478",33.5750007629395,34.6100006103516,33.5449981689453,34.2999992370605,1623223,31.2428226470947
"479",33.5999984741211,33.6450004577637,32.9249992370605,32.9249992370605,2086127,29.9903774261475
"480",33.4900016784668,34.6349983215332,33.4900016784668,34.3699989318848,2601212,31.3065814971924
"481",33.9449996948242,35,33.8499984741211,34.2849998474121,1313963,31.2291564941406
"482",34.314998626709,35.1599998474121,34.310001373291,34.810001373291,1315649,31.7073650360107
"483",34.6199989318848,35.0499992370605,34.4900016784668,34.6749992370605,991793,31.5843963623047
"484",34.6100006103516,35.0900001525879,34.0250015258789,34.2799987792969,1259449,31.2246055603027
"485",34.4000015258789,34.4449996948242,32.2900009155273,32.9300003051758,2779770,29.994930267334
"486",32.8800010681152,33.3199996948242,32.625,33.1949996948242,1011201,30.2363109588623
"487",32.9199981689453,33.2249984741211,32.3499984741211,32.6100006103516,1123403,29.7034530639648
"488",32.7900009155273,33.2550010681152,31.9099998474121,32.1049995422363,1519096,29.2434635162354
"489",32.2200012207031,32.2900009155273,31.7900009155273,32.1150016784668,661645,29.2525749206543
"490",30.5,30.8150005340576,29.5,29.6100006103516,2810856,26.9708442687988
"491",30,30.0900001525879,29.0149993896484,29.1450004577637,1720946,26.5472927093506
"492",28.5750007629395,28.9850006103516,27.9799995422363,28.4599990844727,1927093,25.9233436584473
"493",28.8349990844727,29.5400009155273,28.7199993133545,29.3299999237061,1565765,26.7158012390137
"494",28.5100002288818,29.2600002288818,28.3250007629395,29.0349998474121,1450531,26.447093963623
"495",29.4599990844727,29.5599994659424,28.5149993896484,28.7150001525879,1248719,26.1556167602539
"496",28.8549995422363,29.6049995422363,28.3999996185303,29.4349994659424,1274347,26.8114433288574
"497",29.9699993133545,30.3600006103516,29.7000007629395,29.9050006866455,1458566,27.2395515441895
"498",29.8999996185303,30.3850002288818,29.2399997711182,30.1049995422363,1553119,27.421724319458
"499",30.2999992370605,30.6299991607666,29.7999992370605,29.9249992370605,1185024,27.2577686309814
"500",29.8999996185303,30.3199996948242,29.5599994659424,29.7900009155273,1036547,27.134801864624
"501",29.9549999237061,30.2049999237061,29.3850002288818,29.3850002288818,999274,26.7658996582031
"502",29.3799991607666,29.4150009155273,28.8199996948242,29.0200004577637,1032746,26.4334335327148
"503",29.1499996185303,29.5900001525879,28.8449993133545,28.8649997711182,1047356,26.2922477722168
"504",29.4599990844727,29.9300003051758,29.3999996185303,29.5049991607666,1440110,26.8752021789551
"505",29.1049995422363,29.3700008392334,28.8099994659424,29.1200008392334,1712986,26.5245189666748
"506",28.5,28.5499992370605,27.8600006103516,28.1700000762939,1230630,25.6591949462891
"507",28.5,29.1749992370605,28.2999992370605,29.1149997711182,1112418,26.5199661254883
"508",29.1100006103516,29.2549991607666,28.7749996185303,29.1749992370605,793802,26.5746173858643
"509",29.3500003814697,29.9449996948242,29.3349990844727,29.7950000762939,743579,27.1393566131592
"510",29.75,30.0949993133545,29.6700000762939,29.7700004577637,266910,27.116584777832
"511",29.5949993133545,30.1949996948242,29.5599994659424,30.1749992370605,500710,27.4854850769043
"512",30.1499996185303,30.3999996185303,29.9699993133545,30.0499992370605,447797,27.3716278076172
"513",30,30.2299995422363,29.6599998474121,29.8299999237061,522033,27.1712341308594
"514",29.7099990844727,30.1550006866455,29.6849994659424,30.1000003814697,376388,27.4171714782715
"515",30,30.5450000762939,29.9699993133545,30.5450000762939,388903,27.8225078582764
"516",30.2749996185303,31.5949993133545,30.0799999237061,31.4150009155273,1200127,28.6149635314941
"517",31.7199993133545,32.5200004577637,31.4950008392334,32.2849998474121,1619159,29.4074211120605
"518",32.6150016784668,34,32.5999984741211,34,2314152,30.9695587158203
"519",33.2999992370605,34.7750015258789,33.1599998474121,34.1300010681152,1668652,31.0879745483398
"520",34.3250007629395,34.5550003051758,33.7750015258789,34.2350006103516,1115732,31.1836166381836
"521",34.310001373291,34.5900001525879,33.75,34.0250015258789,1564185,30.9923324584961
"522",34.189998626709,34.2999992370605,33.5099983215332,33.5950012207031,1631149,30.6006622314453
"523",33.8400001525879,33.9099998474121,32.0299987792969,32.4000015258789,2338667,29.5121726989746
"524",32.4449996948242,34.314998626709,31.8549995422363,33.8849983215332,2097820,30.8648128509521
"525",33.5999984741211,34.5849990844727,33.310001373291,33.5449981689453,1783417,30.5551147460938
"526",34.1049995422363,34.4900016784668,33.6349983215332,34.0400009155273,933772,31.0059986114502
"527",33.7449989318848,34.2099990844727,33.2900009155273,33.7700004577637,1061882,30.7600612640381
"528",33.5499992370605,34.5499992370605,33.5499992370605,33.939998626709,1814540,30.914909362793
"529",34.0250015258789,34.2449989318848,33.2000007629395,33.8549995422363,1213297,30.8374862670898
"530",33.2000007629395,33.4049987792969,32.6349983215332,33.314998626709,1393949,30.3456134796143
"531",34,34.7949981689453,32.0750007629395,32.3800010681152,3089428,29.493953704834
"532",32.9799995422363,33.9550018310547,32.6300010681152,33.4000015258789,1926553,30.4230403900146
"533",33.8950004577637,35.875,33.7200012207031,35.3800010681152,3159756,32.2265625
"534",35,36.8600006103516,34.7000007629395,35.4300003051758,2501408,32.2721061706543
"535",35.3450012207031,35.3450012207031,33.8549995422363,34.5699996948242,2010273,31.4887561798096
"536",35.25,35.2999992370605,34.3050003051758,34.9150009155273,1360427,31.8030071258545
"537",35.2000007629395,35.3800010681152,34.4199981689453,35.1100006103516,1337764,31.9806289672852
"538",35.0999984741211,35.4199981689453,34.8499984741211,34.8499984741211,1039703,31.7438011169434
"539",34.939998626709,35.7150001525879,34.9199981689453,35.7150001525879,1503293,32.5317039489746
"540",35.9199981689453,36.1199989318848,33.5900001525879,34.2949981689453,2272942,31.2382659912109
"541",34.5999984741211,34.9700012207031,34.3899993896484,34.7200012207031,1039080,31.6253890991211
"542",34.8699989318848,35.689998626709,34.5499992370605,35.1549987792969,1290144,32.0216178894043
"543",35.5999984741211,36.6399993896484,35.5400009155273,36.0950012207031,1761531,32.8778343200684
"544",36.1699981689453,36.6599998474121,35.7249984741211,36.5,997491,33.2467346191406
"545",35.8300018310547,36.5550003051758,35.5299987792969,35.939998626709,1001335,32.7366485595703
"546",34.3300018310547,34.7750015258789,33.7000007629395,34.3849983215332,2303748,31.3202457427979
"547",34.25,36.3549995422363,34.0299987792969,36.2599983215332,1854928,33.0281257629395
"548",36.4000015258789,37.2900009155273,36.2849998474121,37.1749992370605,1926812,33.861572265625
"549",37.0449981689453,37.2900009155273,35.9550018310547,36.3400001525879,1520367,33.1009979248047
"550",37.1800003051758,38.0699996948242,36.0550003051758,36.3250007629395,2209907,33.0873374938965
"551",37.2949981689453,37.8250007629395,34.7949981689453,34.8800010681152,2258151,31.7711277008057
"552",33.6349983215332,34.2000007629395,32.8349990844727,33.5699996948242,2309030,30.5778884887695
"553",33.7999992370605,34.3800010681152,32.0099983215332,32.1349983215332,2520978,29.270788192749
"554",28.8050003051758,30.2900009155273,28,29.2199993133545,5100408,26.6156044006348
"555",30,30.5849990844727,28.7450008392334,30.5450000762939,2784129,27.8225078582764
"556",28.8999996185303,28.8999996185303,27.0100002288818,28.5400009155273,3882326,25.9962158203125
"557",28.2999992370605,28.8199996948242,25.3349990844727,25.3349990844727,3716583,23.0768775939941
"558",24.4850006103516,25.9400005340576,23.7199993133545,25.7049999237061,3521920,23.4138984680176
"559",26,26.0249996185303,24.0750007629395,24.1949996948242,2294671,22.0384864807129
"560",23.7049999237061,23.8549995422363,22.375,23.125,3163390,21.0638561248779
"561",21.7999992370605,23.1100006103516,20.4650001525879,21.8899993896484,3265124,19.9389324188232
"562",21.2099990844727,22.7849998474121,21.0699996948242,21.3099994659424,3176469,19.4106292724609
"563",22.5750007629395,23.8850002288818,22.2800006866455,23.6800003051758,3773344,21.5693893432617
"564",24,24.0200004577637,22.0149993896484,22.7250003814697,3036571,20.6995086669922
"565",22.8400001525879,23.7600002288818,22.1849994659424,22.3050003051758,2716005,20.3169441223145
"566",22.6800003051758,23.0550003051758,22,22.4799995422363,3045711,20.4763450622559
"567",22.2900009155273,23.5100002288818,21.6550006866455,22.9899997711182,2680802,20.9408874511719
"568",24.2150001525879,25.5100002288818,23.75,24.7649993896484,3870509,22.5576801300049
"569",24.7900009155273,24.8999996185303,22.875,23.4050006866455,3208575,21.3189010620117
"570",23.1949996948242,23.5650005340576,22.6149997711182,23.3050003051758,3003219,21.2278137207031
"571",23.4099998474121,23.8649997711182,23.0249996185303,23.1800003051758,1828282,21.1139545440674
"572",23.2950000762939,23.9249992370605,23.0799999237061,23.5849990844727,1326007,21.4828548431396
"573",23.9650001525879,24.1299991607666,22.7250003814697,23.0450000762939,2058432,20.9909858703613
"574",22.7000007629395,23.1900005340576,22.2600002288818,22.8649997711182,3472548,20.8270301818848
"575",22.7649993896484,23.5499992370605,22.4750003814697,22.9950008392334,1944545,20.9454441070557
"576",23.0049991607666,23.9099998474121,22.8850002288818,23.0400009155273,1975750,20.9864349365234
"577",23.4099998474121,25.9400005340576,23.3400001525879,25.7299995422363,4287495,23.4366722106934
"578",25.2299995422363,25.3250007629395,24.3799991607666,24.7399997711182,2771671,22.5349102020264
"579",24.7999992370605,25.2849998474121,23.7649993896484,23.875,2116268,21.7470073699951
"580",24.125,24.8199996948242,24.0249996185303,24.0750007629395,1405218,21.9291839599609
"581",24.3299999237061,24.7049999237061,23.6450004577637,24.5200004577637,1083968,22.3345203399658
"582",24.4699993133545,24.7199993133545,22.9300003051758,23.0049991607666,2285001,20.9545516967773
"583",23.0949993133545,23.2749996185303,21.7049999237061,22.1200008392334,2453687,20.1484336853027
"584",22.3999996185303,23,21.8950004577637,21.9300003051758,1664073,19.9753684997559
"585",22.3950004577637,22.5,21.4650001525879,21.8549995422363,1689546,19.9070529937744
"586",21.8700008392334,22.4200000762939,21.3050003051758,22.1849994659424,1449383,20.2076396942139
"587",21.7250003814697,22.4449996948242,21.5550003051758,22.1700000762939,1251228,20.193977355957
"588",22.2350006103516,22.2700004577637,21.6200008392334,22.2700004577637,1125184,20.2850646972656
"589",22.4400005340576,22.7600002288818,22.0100002288818,22.2299995422363,1341276,20.2486267089844
"590",22.3799991607666,22.8199996948242,22.0149993896484,22.7450008392334,1361155,20.7177276611328
"591",22.9500007629395,23.3600006103516,22.7649993896484,22.8400001525879,1651717,20.8042583465576
"592",22.8349990844727,24.0349998474121,22.7700004577637,23.5249996185303,1879086,21.4282035827637
"593",23.6749992370605,25.4750003814697,23.1350002288818,23.2099990844727,3931244,21.1412792205811
"594",23,23.4799995422363,22.4850006103516,23.1149997711182,1673876,21.0547485351562
"595",23.5200004577637,23.6000003814697,22.1200008392334,22.1200008392334,1721425,20.1484336853027
"596",22.25,22.7849998474121,21.2950000762939,22.3449993133545,1888853,20.3533763885498
"597",22.7000007629395,23.3850002288818,22.5499992370605,22.9500007629395,1884982,20.9044551849365
"598",23.2350006103516,23.7450008392334,23.1949996948242,23.5750007629395,1590250,21.4737491607666
"599",23.1499996185303,23.4899997711182,22.3099994659424,23.2600002288818,1650700,21.186824798584
"600",23.4500007629395,24.3099994659424,23.4500007629395,24.1499996185303,2107524,21.9974975585938
"601",24.2000007629395,24.2749996185303,23.6499996185303,23.6499996185303,911473,21.5420627593994
"602",24.3500003814697,24.5900001525879,22.6700000762939,22.7150001525879,1530201,20.6904010772705
"603",22.7350006103516,23.5300006866455,22.2749996185303,23.1700000762939,1407185,21.1048450469971
"604",23.0400009155273,23.2700004577637,22.4549999237061,22.4549999237061,1281289,20.4535732269287
"605",22.9400005340576,22.9799995422363,22.3150005340576,22.375,1257446,20.3807048797607
"606",22.625,23.1200008392334,22.3999996185303,22.9449996948242,1254869,20.8999004364014
"607",22.4850006103516,22.4850006103516,21.2000007629395,22.4249992370605,3396718,20.4262466430664
"608",22.6299991607666,23.7049999237061,22.1299991607666,23.6000003814697,2062836,21.4965209960938
